주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
NV-260623-0009,2026-06-23,20:39,네이버 스마트스토어,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,31700,31700,경남,배송완료
MW-260623-0003,2026-06-23,20:40,자사몰,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,3,20000,60000,서울,배송완료
NV-260623-0008,2026-06-23,20:59,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,2,22800,45600,서울,배송완료
OH-260623-0048,2026-06-23,21:10,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,부산,배송완료
OH-260623-0048,2026-06-23,21:10,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,부산,배송완료
OH-260623-0017,2026-06-23,21:12,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,인천,배송완료
MW-260623-0018,2026-06-23,21:24,자사몰,테이블웨어,TW01,무아레 스톤 머그,1,21000,21000,경기,배송완료
MW-260623-0018,2026-06-23,21:24,자사몰,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,30000,30000,경기,배송완료
NV-260623-0005,2026-06-23,21:26,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,4,10900,43600,경기,배송완료
NV-260623-0005,2026-06-23,21:26,네이버 스마트스토어,패브릭,FB01,무아레 코튼 블랭킷,1,84200,84200,경기,배송완료
OH-260623-0054,2026-06-23,21:41,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,경기,배송완료
OH-260623-0025,2026-06-23,21:42,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,대전,배송완료
29-260623-0001,2026-06-23,22:10,29CM,패브릭,FB05,무아레 웨이브 테이블러너,2,34000,68000,울산,반품완료
29-260623-0001,2026-06-23,22:10,29CM,문구,ST01,무아레 데일리 다이어리,1,22000,22000,울산,반품완료
OH-260623-0045,2026-06-23,23:14,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,기타,배송중
OH-260623-0056,2026-06-23,23:22,오늘의집,테이블웨어,TW05,무아레 스톤 보울,3,20800,62400,경남,배송완료
OH-260623-0002,2026-06-23,23:35,오늘의집,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,부산,배송완료
OH-260623-0008,2026-06-23,23:57,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,대구,반품완료
OH-260624-0048,2026-06-24,03:32,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0002,2026-06-24,03:35,오늘의집,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,26000,26000,대구,배송완료
OH-260624-0006,2026-06-24,05:47,오늘의집,테이블웨어,TW06,무아레 글라스 컵 4P,1,39000,39000,경기,배송완료
OH-260624-0006,2026-06-24,05:47,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,25600,25600,경기,배송완료
OH-260624-0021,2026-06-24,07:07,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경기,배송완료
OH-260624-0063,2026-06-24,07:10,오늘의집,테이블웨어,TW05,무아레 스톤 보울,3,20800,62400,서울,배송완료
MW-260624-0014,2026-06-24,07:12,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,24000,24000,경기,배송완료
OH-260624-0069,2026-06-24,07:13,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경기,배송완료
OH-260624-0005,2026-06-24,07:26,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,부산,배송완료
OH-260624-0064,2026-06-24,07:47,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송완료
OH-260624-0086,2026-06-24,07:56,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,3,23200,69600,서울,배송완료
OH-260624-0086,2026-06-24,07:56,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0038,2026-06-24,07:57,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,경남,교환완료
OH-260624-0020,2026-06-24,07:58,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,경기,배송완료
OH-260624-0034,2026-06-24,08:05,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경기,배송중
OH-260624-0080,2026-06-24,08:07,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경기,배송완료
OH-260624-0080,2026-06-24,08:07,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,경기,배송완료
OH-260624-0051,2026-06-24,08:08,오늘의집,테이블웨어,TW05,무아레 스톤 보울,3,20800,62400,서울,배송완료
OH-260624-0015,2026-06-24,08:34,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송중
OH-260624-0015,2026-06-24,08:34,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송중
OH-260624-0081,2026-06-24,08:35,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송완료
OH-260624-0081,2026-06-24,08:35,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0081,2026-06-24,08:35,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0070,2026-06-24,08:58,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,4,25600,102400,서울,배송완료
MW-260624-0006,2026-06-24,09:02,자사몰,패브릭,FB04,무아레 린넨 앞치마,2,32000,64000,경기,배송완료
MW-260624-0006,2026-06-24,09:02,자사몰,패브릭,FB01,무아레 코튼 블랭킷,1,85000,85000,경기,배송완료
29-260624-0001,2026-06-24,09:13,29CM,테이블웨어,TW01,무아레 스톤 머그,2,22000,44000,서울,교환완료
OH-260624-0073,2026-06-24,09:13,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,광주,배송완료
OH-260624-0088,2026-06-24,09:34,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,광주,배송완료
OH-260624-0028,2026-06-24,09:59,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0062,2026-06-24,10:03,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,부산,배송완료
OH-260624-0076,2026-06-24,10:24,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,3,23200,69600,광주,교환완료
OH-260624-0065,2026-06-24,10:25,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,서울,교환완료
29-260624-0005,2026-06-24,10:28,29CM,문구,ST01,무아레 데일리 다이어리,4,22000,88000,경기,배송완료
29-260624-0005,2026-06-24,10:28,29CM,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,경기,배송완료
29-260624-0005,2026-06-24,10:28,29CM,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,32000,32000,경기,배송완료
OH-260624-0075,2026-06-24,10:31,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,3,25600,76800,기타,배송완료
OH-260624-0036,2026-06-24,10:41,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,울산,배송완료
NV-260624-0007,2026-06-24,10:48,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,1,10900,10900,서울,배송완료
NV-260624-0017,2026-06-24,11:01,네이버 스마트스토어,테이블웨어,TW07,무아레 세라믹 티팟,1,43600,43600,경기,교환완료
OH-260624-0001,2026-06-24,11:02,오늘의집,홈프래그런스,FR03,무아레 시트러스 캔들,1,42000,42000,경기,배송완료
OH-260624-0001,2026-06-24,11:02,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,경기,배송완료
OH-260624-0001,2026-06-24,11:02,오늘의집,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,3,48000,144000,경기,배송완료
OH-260624-0007,2026-06-24,11:13,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,기타,배송완료
OH-260624-0007,2026-06-24,11:13,오늘의집,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,48000,48000,기타,배송완료
NV-260624-0006,2026-06-24,11:22,네이버 스마트스토어,홈프래그런스,FR08,무아레 미니 캔들 3종세트,3,31700,95100,광주,배송중
NV-260624-0006,2026-06-24,11:22,네이버 스마트스토어,테이블웨어,TW06,무아레 글라스 컵 4P,1,32900,32900,광주,배송중
NV-260624-0006,2026-06-24,11:22,네이버 스마트스토어,홈프래그런스,FR03,무아레 시트러스 캔들,1,38600,38600,광주,배송중
OH-260624-0077,2026-06-24,11:27,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경기,배송완료
MW-260624-0011,2026-06-24,11:29,자사몰,문구,ST04,무아레 마스킹테이프 세트,4,5000,20000,경기,배송중
OH-260624-0059,2026-06-24,11:31,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,인천,배송완료
MW-260624-0020,2026-06-24,11:39,자사몰,문구,ST05,무아레 실링스티커,1,6000,6000,서울,배송완료
MW-260624-0020,2026-06-24,11:39,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,3,39000,117000,서울,배송완료
MW-260624-0005,2026-06-24,11:46,자사몰,테이블웨어,TW01,무아레 스톤 머그,3,21000,63000,서울,배송완료
MW-260624-0005,2026-06-24,11:46,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,22000,22000,서울,배송완료
OH-260624-0049,2026-06-24,11:57,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,4,25600,102400,서울,배송완료
OH-260624-0057,2026-06-24,12:03,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,기타,배송완료
OH-260624-0035,2026-06-24,12:17,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0014,2026-06-24,12:23,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,울산,배송완료
NV-260624-0013,2026-06-24,12:25,네이버 스마트스토어,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,31700,31700,경기,교환완료
NV-260624-0013,2026-06-24,12:25,네이버 스마트스토어,문구,ST05,무아레 실링스티커,4,5900,23600,경기,교환완료
OH-260624-0013,2026-06-24,12:26,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경기,교환완료
MW-260624-0017,2026-06-24,12:30,자사몰,문구,ST06,무아레 데스크 캘린더,1,15000,15000,서울,배송완료
OH-260624-0043,2026-06-24,12:36,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,기타,배송완료
OH-260624-0087,2026-06-24,12:48,오늘의집,테이블웨어,TW05,무아레 스톤 보울,3,20800,62400,인천,배송완료
OH-260624-0087,2026-06-24,12:48,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,인천,배송완료
OH-260624-0050,2026-06-24,12:52,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
MW-260624-0004,2026-06-24,13:00,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,경기,배송완료
MW-260624-0004,2026-06-24,13:00,자사몰,문구,ST04,무아레 마스킹테이프 세트,3,5000,15000,경기,배송완료
OH-260624-0019,2026-06-24,13:16,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,기타,교환완료
NV-260624-0010,2026-06-24,13:27,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,2,20800,41600,서울,배송중
MW-260624-0007,2026-06-24,13:31,자사몰,문구,ST02,무아레 그리드 노트,5,11000,55000,대구,배송완료
MW-260624-0007,2026-06-24,13:31,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,3,24000,72000,대구,배송완료
29-260624-0002,2026-06-24,13:39,29CM,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,경기,배송완료
OH-260624-0058,2026-06-24,13:43,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,교환완료
OH-260624-0078,2026-06-24,13:43,오늘의집,테이블웨어,TW05,무아레 스톤 보울,3,20800,62400,서울,배송완료
MW-260624-0003,2026-06-24,13:53,자사몰,홈프래그런스,FR02,무아레 우드세이지 캔들,2,36000,72000,부산,배송완료
MW-260624-0003,2026-06-24,13:53,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,2,32000,64000,부산,배송완료
MW-260624-0016,2026-06-24,14:01,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,2,32000,64000,경기,배송완료
OH-260624-0041,2026-06-24,14:04,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,부산,배송완료
OH-260624-0079,2026-06-24,14:06,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,경기,배송완료
OH-260624-0066,2026-06-24,14:27,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,인천,교환완료
OH-260624-0053,2026-06-24,14:30,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,울산,배송완료
OH-260624-0053,2026-06-24,14:30,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,3,23200,69600,울산,배송완료
OH-260624-0068,2026-06-24,14:44,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,기타,배송중
OH-260624-0071,2026-06-24,14:47,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,광주,배송완료
OH-260624-0071,2026-06-24,14:47,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,광주,배송완료
NV-260624-0003,2026-06-24,15:01,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,2,35600,71200,서울,배송완료
MW-260624-0013,2026-06-24,15:04,자사몰,패브릭,FB04,무아레 린넨 앞치마,1,32000,32000,서울,배송완료
MW-260624-0013,2026-06-24,15:04,자사몰,홈프래그런스,FR03,무아레 시트러스 캔들,1,39000,39000,서울,배송완료
OH-260624-0072,2026-06-24,15:35,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경기,배송완료
NV-260624-0011,2026-06-24,15:36,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,2,20800,41600,대전,배송완료
MW-260624-0001,2026-06-24,16:04,자사몰,테이블웨어,TW02,무아레 웨이브 머그,1,23000,23000,인천,배송완료
OH-260624-0061,2026-06-24,16:13,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,3,25600,76800,대구,교환완료
OH-260624-0012,2026-06-24,16:18,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,서울,배송완료
OH-260624-0055,2026-06-24,16:29,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0040,2026-06-24,16:39,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경기,배송완료
OH-260624-0040,2026-06-24,16:39,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경기,배송완료
OH-260624-0030,2026-06-24,16:41,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,기타,배송완료
OH-260624-0030,2026-06-24,16:41,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,기타,배송완료
OH-260624-0032,2026-06-24,16:43,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,4,25600,102400,기타,배송완료
OH-260624-0037,2026-06-24,16:44,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,인천,배송완료
OH-260624-0004,2026-06-24,16:45,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,기타,배송완료
MW-260624-0008,2026-06-24,16:49,자사몰,문구,ST02,무아레 그리드 노트,3,11000,33000,서울,배송완료
MW-260624-0008,2026-06-24,16:49,자사몰,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,2,48000,96000,서울,배송완료
OH-260624-0031,2026-06-24,17:02,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
MW-260624-0015,2026-06-24,17:07,자사몰,패브릭,FB02,무아레 린넨 테이블러너,1,30000,30000,서울,배송완료
NV-260624-0009,2026-06-24,17:12,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,1,20800,20800,기타,배송완료
OH-260624-0056,2026-06-24,17:22,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,교환완료
OH-260624-0056,2026-06-24,17:22,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,서울,교환완료
NV-260624-0008,2026-06-24,17:30,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,2,35600,71200,서울,배송완료
NV-260624-0008,2026-06-24,17:30,네이버 스마트스토어,패브릭,FB02,무아레 린넨 테이블러너,3,29700,89100,서울,배송완료
NV-260624-0008,2026-06-24,17:30,네이버 스마트스토어,홈프래그런스,FR02,무아레 우드세이지 캔들,1,35600,35600,서울,배송완료
NV-260624-0002,2026-06-24,17:39,네이버 스마트스토어,패브릭,FB03,무아레 워시드 쿠션커버,1,26700,26700,경기,배송완료
NV-260624-0014,2026-06-24,17:40,네이버 스마트스토어,패브릭,FB05,무아레 웨이브 테이블러너,1,31700,31700,경기,배송완료
OH-260624-0018,2026-06-24,17:41,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경남,배송완료
NV-260624-0005,2026-06-24,17:48,네이버 스마트스토어,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,31700,31700,경기,반품완료
OH-260624-0082,2026-06-24,17:52,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송완료
OH-260624-0033,2026-06-24,17:53,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,대구,배송완료
OH-260624-0033,2026-06-24,17:53,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,대구,배송완료
OH-260624-0084,2026-06-24,17:53,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,4,25600,102400,인천,배송완료
NV-260624-0012,2026-06-24,18:03,네이버 스마트스토어,패브릭,FB04,무아레 린넨 앞치마,1,31700,31700,부산,배송완료
NV-260624-0012,2026-06-24,18:03,네이버 스마트스토어,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,44600,44600,부산,배송완료
OH-260624-0024,2026-06-24,18:06,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,인천,교환완료
OH-260624-0009,2026-06-24,18:11,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,울산,배송완료
MW-260624-0002,2026-06-24,18:15,자사몰,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,20000,20000,광주,배송중
MW-260624-0002,2026-06-24,18:15,자사몰,패브릭,FB02,무아레 린넨 테이블러너,1,30000,30000,광주,배송중
MW-260624-0002,2026-06-24,18:15,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,32000,32000,광주,배송중
MW-260624-0018,2026-06-24,18:30,자사몰,문구,ST02,무아레 그리드 노트,1,11000,11000,서울,배송완료
MW-260624-0018,2026-06-24,18:30,자사몰,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,서울,배송완료
OH-260624-0054,2026-06-24,18:31,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,경기,배송완료
OH-260624-0052,2026-06-24,18:41,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,4,25600,102400,광주,배송완료
OH-260624-0044,2026-06-24,18:44,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,서울,배송중
OH-260624-0044,2026-06-24,18:44,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송중
OH-260624-0029,2026-06-24,18:47,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
MW-260624-0009,2026-06-24,18:53,자사몰,패브릭,FB01,무아레 코튼 블랭킷,1,85000,85000,경기,배송완료
NV-260624-0015,2026-06-24,18:56,네이버 스마트스토어,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,29700,29700,대전,배송완료
NV-260624-0015,2026-06-24,18:56,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,5,8400,42000,대전,배송완료
OH-260624-0017,2026-06-24,18:56,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송중
MW-260624-0012,2026-06-24,19:03,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,1,32000,32000,인천,배송완료
OH-260624-0023,2026-06-24,19:04,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,대전,배송완료
OH-260624-0042,2026-06-24,19:12,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,대전,배송완료
OH-260624-0027,2026-06-24,19:21,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0027,2026-06-24,19:21,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송완료
OH-260624-0045,2026-06-24,19:21,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,서울,배송완료
OH-260624-0083,2026-06-24,19:33,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,3,25600,76800,경기,교환완료
OH-260624-0083,2026-06-24,19:33,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,경기,교환완료
29-260624-0004,2026-06-24,19:47,29CM,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,52000,52000,기타,배송완료
29-260624-0004,2026-06-24,19:47,29CM,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,기타,배송완료
29-260624-0004,2026-06-24,19:47,29CM,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,24000,24000,기타,배송완료
OH-260624-0060,2026-06-24,19:59,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,경기,배송완료
NV-260624-0004,2026-06-24,20:11,네이버 스마트스토어,문구,ST05,무아레 실링스티커,1,5900,5900,서울,배송완료
NV-260624-0004,2026-06-24,20:11,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,1,22800,22800,서울,배송완료
OH-260624-0016,2026-06-24,20:15,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,기타,배송중
OH-260624-0039,2026-06-24,20:20,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0067,2026-06-24,20:47,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,경기,배송완료
NV-260624-0001,2026-06-24,20:49,네이버 스마트스토어,테이블웨어,TW05,무아레 스톤 보울,1,24800,24800,경남,배송완료
NV-260624-0001,2026-06-24,20:49,네이버 스마트스토어,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,23800,23800,경남,배송완료
29-260624-0003,2026-06-24,21:06,29CM,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,부산,배송완료
OH-260624-0089,2026-06-24,21:07,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,서울,배송완료
OH-260624-0011,2026-06-24,21:08,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,서울,배송완료
OH-260624-0085,2026-06-24,21:10,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,기타,배송완료
OH-260624-0085,2026-06-24,21:10,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,기타,배송완료
OH-260624-0085,2026-06-24,21:10,오늘의집,테이블웨어,TW05,무아레 스톤 보울,4,20800,83200,기타,배송완료
OH-260624-0046,2026-06-24,21:11,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,경남,배송완료
OH-260624-0046,2026-06-24,21:11,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,경남,배송완료
OH-260624-0003,2026-06-24,21:17,오늘의집,테이블웨어,TW01,무아레 스톤 머그,1,22000,22000,경기,배송완료
OH-260624-0074,2026-06-24,21:24,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,부산,배송완료
MW-260624-0019,2026-06-24,21:29,자사몰,테이블웨어,TW05,무아레 스톤 보울,1,25000,25000,서울,배송중
MW-260624-0021,2026-06-24,21:58,자사몰,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,48000,48000,서울,배송완료
OH-260624-0026,2026-06-24,22:18,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,4,25600,102400,경기,배송완료
OH-260624-0010,2026-06-24,22:34,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0010,2026-06-24,22:34,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,서울,배송완료
MW-260624-0010,2026-06-24,22:37,자사몰,테이블웨어,TW01,무아레 스톤 머그,1,21000,21000,서울,배송완료
NV-260624-0016,2026-06-24,22:57,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,기타,배송완료
NV-260624-0016,2026-06-24,22:57,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,2,35600,71200,기타,배송완료
NV-260624-0016,2026-06-24,22:57,네이버 스마트스토어,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,19800,19800,기타,배송완료
OH-260624-0025,2026-06-24,23:03,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,2,25600,51200,부산,배송완료
OH-260624-0025,2026-06-24,23:03,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,3,25600,76800,부산,배송완료
OH-260624-0025,2026-06-24,23:03,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,부산,배송완료
OH-260624-0008,2026-06-24,23:15,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,광주,배송완료
OH-260624-0022,2026-06-24,23:44,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,25600,51200,서울,배송완료
OH-260624-0022,2026-06-24,23:44,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260624-0047,2026-06-24,23:46,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,서울,배송완료
OH-260625-0059,2026-06-25,00:01,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,인천,배송중
OH-260625-0014,2026-06-25,00:36,오늘의집,테이블웨어,TW05,무아레 스톤 보울,2,20800,41600,서울,배송완료
NV-260625-0017,2026-06-25,01:54,네이버 스마트스토어,홈프래그런스,FR03,무아레 시트러스 캔들,1,38600,38600,서울,배송완료
OH-260625-0001,2026-06-25,02:04,오늘의집,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,경기,배송완료
OH-260625-0026,2026-06-25,02:19,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,4,23200,92800,경남,배송완료
MW-260625-0005,2026-06-25,03:32,자사몰,문구,ST02,무아레 그리드 노트,4,11000,44000,서울,배송완료
OH-260625-0039,2026-06-25,03:32,오늘의집,패브릭,FB03,무아레 워시드 쿠션커버,2,23200,46400,기타,배송완료
