주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
MS-260620-0002,2026-06-20,10:24,무신사,리빙-문구,LP07,아트 마그넷,2,7800,15600,서울,배송중
SG-260620-0026,2026-06-20,10:24,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송완료
SG-260620-0018,2026-06-20,10:34,신세계몰,리빙-도자,LD03,도자 화병,4,113700,454800,서울,배송완료
SG-260620-0018,2026-06-20,10:34,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
SG-260620-0045,2026-06-20,10:34,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,울산,반품완료
DR-260620-0009,2026-06-20,10:42,오프라인-직영,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,기타,배송중
DP-260620-0004,2026-06-20,10:47,오프라인-백화점,리빙-글라스,LG02,버블 와인버킷,1,230000,230000,서울,배송완료
SG-260620-0031,2026-06-20,10:49,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
PB-260620-0018,2026-06-20,11:04,자사몰,리빙-문구,LP04,마스킹테이프,2,9000,18000,부산,배송완료
SG-260620-0032,2026-06-20,11:08,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
MS-260620-0006,2026-06-20,11:34,무신사,리빙-문구,LP01,한지 엽서,4,6800,27200,인천,배송완료
DP-260620-0002,2026-06-20,11:39,오프라인-백화점,리빙-도자,LD02,산딸기 머그,1,94000,94000,서울,배송완료
SG-260620-0020,2026-06-20,11:44,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
SG-260620-0020,2026-06-20,11:44,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
SG-260620-0064,2026-06-20,11:44,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경남,배송완료
SG-260620-0064,2026-06-20,11:44,신세계몰,리빙-도자,LD05,백자 다기 세트,4,219500,878000,경남,배송완료
SG-260620-0036,2026-06-20,11:45,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,부산,배송완료
DP-260620-0008,2026-06-20,11:47,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,1,295000,295000,서울,반품완료
SG-260620-0023,2026-06-20,11:47,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,인천,배송완료
SG-260620-0005,2026-06-20,12:00,신세계몰,리빙-텍스타일,LT03,린넨 테이블러너,2,70600,141200,대구,배송완료
SG-260620-0060,2026-06-20,12:03,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경남,배송완료
SG-260620-0004,2026-06-20,12:04,신세계몰,리빙-문구,LP04,마스킹테이프,5,8800,44000,대구,배송완료
SG-260620-0004,2026-06-20,12:04,신세계몰,리빙-글라스,LG02,버블 와인버킷,1,215600,215600,대구,배송완료
PB-260620-0012,2026-06-20,12:14,자사몰,리빙-문구,LP01,한지 엽서,5,7000,35000,부산,배송완료
MS-260620-0010,2026-06-20,12:26,무신사,리빙-문구,LP05,아트 엽서세트,4,17500,70000,경기,배송완료
PB-260620-0016,2026-06-20,12:32,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,대구,배송완료
SG-260620-0029,2026-06-20,12:33,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
MS-260620-0007,2026-06-20,12:37,무신사,리빙-글라스,LG01,세라믹 버블글라스,1,90200,90200,서울,배송완료
MS-260620-0007,2026-06-20,12:37,무신사,리빙-텍스타일,LT04,코튼 에코백,1,36900,36900,서울,배송완료
MS-260620-0003,2026-06-20,12:39,무신사,리빙-문구,LP01,한지 엽서,1,6800,6800,경기,배송완료
MS-260620-0003,2026-06-20,12:39,무신사,리빙-텍스타일,LT04,코튼 에코백,1,36900,36900,경기,배송완료
DR-260620-0012,2026-06-20,12:41,오프라인-직영,리빙-텍스타일,LT03,린넨 테이블러너,3,72000,216000,기타,배송완료
DP-260620-0007,2026-06-20,12:43,오프라인-백화점,리빙-글라스,LG04,버블 보울,1,89000,89000,부산,배송완료
DP-260620-0007,2026-06-20,12:43,오프라인-백화점,아트에디션,AE02,김창열 〈물방울〉 판화 에디션 (대),1,1300000,1300000,부산,배송완료
SG-260620-0062,2026-06-20,12:47,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,기타,배송완료
DR-260620-0001,2026-06-20,12:48,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,울산,배송완료
SG-260620-0055,2026-06-20,12:52,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,대구,배송완료
SG-260620-0003,2026-06-20,12:56,신세계몰,리빙-도자,LD04,도자 접시 세트,1,129400,129400,경기,배송완료
MS-260620-0005,2026-06-20,13:07,무신사,리빙-문구,LP04,마스킹테이프,2,8700,17400,경기,배송완료
SG-260620-0054,2026-06-20,14:06,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,서울,배송완료
SG-260620-0057,2026-06-20,14:27,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,서울,배송완료
SG-260620-0058,2026-06-20,14:31,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송완료
SG-260620-0058,2026-06-20,14:31,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260620-0034,2026-06-20,14:36,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,울산,배송완료
SG-260620-0034,2026-06-20,14:36,신세계몰,리빙-도자,LD03,도자 화병,4,113700,454800,울산,배송완료
PB-260620-0005,2026-06-20,14:41,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,기타,배송완료
PB-260620-0005,2026-06-20,14:41,자사몰,리빙-문구,LP04,마스킹테이프,2,9000,18000,기타,배송완료
SG-260620-0041,2026-06-20,15:08,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,기타,배송중
SG-260620-0009,2026-06-20,15:24,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
SG-260620-0010,2026-06-20,16:13,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260620-0046,2026-06-20,16:28,신세계몰,리빙-도자,LD05,백자 다기 세트,4,219500,878000,서울,배송완료
PB-260620-0009,2026-06-20,16:43,자사몰,리빙-공예,LC03,황동 트레이,1,175000,175000,경남,배송중
SG-260620-0038,2026-06-20,16:49,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
PB-260620-0011,2026-06-20,16:55,자사몰,리빙-도자,LD05,백자 다기 세트,1,280000,280000,경기,배송완료
SG-260620-0047,2026-06-20,16:59,신세계몰,리빙-도자,LD03,도자 화병,4,113700,454800,기타,배송완료
MS-260620-0009,2026-06-20,17:06,무신사,리빙-글라스,LG03,버블 텀블러,1,66000,66000,광주,교환완료
SG-260620-0019,2026-06-20,17:10,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,인천,배송완료
DR-260620-0003,2026-06-20,17:14,오프라인-직영,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,경남,배송완료
PB-260620-0006,2026-06-20,17:22,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,경기,배송완료
PB-260620-0006,2026-06-20,17:22,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경기,배송완료
PB-260620-0014,2026-06-20,17:29,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,부산,배송완료
PB-260620-0014,2026-06-20,17:29,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,부산,배송완료
PB-260620-0017,2026-06-20,17:32,자사몰,리빙-도자,LD04,도자 접시 세트,1,165000,165000,경기,반품완료
SG-260620-0012,2026-06-20,17:39,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,기타,배송완료
DR-260620-0004,2026-06-20,17:40,오프라인-직영,리빙-도자,LD05,백자 다기 세트,1,280000,280000,인천,배송중
DP-260620-0006,2026-06-20,17:59,오프라인-백화점,아트에디션,AE04,김환기 〈무제〉 점화 에디션 (대),1,1900000,1900000,경기,배송완료
SG-260620-0037,2026-06-20,18:00,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
MS-260620-0014,2026-06-20,18:18,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,경기,배송완료
SG-260620-0024,2026-06-20,18:24,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
SG-260620-0016,2026-06-20,18:26,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,부산,배송완료
SG-260620-0016,2026-06-20,18:26,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,부산,배송완료
PB-260620-0001,2026-06-20,18:27,자사몰,리빙-문구,LP07,아트 마그넷,2,8000,16000,경남,배송완료
DR-260620-0007,2026-06-20,18:49,오프라인-직영,리빙-텍스타일,LT02,패턴 머플러,2,95000,190000,경기,반품완료
SG-260620-0051,2026-06-20,18:54,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
DP-260620-0016,2026-06-20,18:57,오프라인-백화점,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,420000,420000,기타,배송완료
SG-260620-0033,2026-06-20,18:57,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,인천,배송중
MS-260620-0008,2026-06-20,18:58,무신사,리빙-도자,LD05,백자 다기 세트,1,271600,271600,대구,배송완료
MS-260620-0008,2026-06-20,18:58,무신사,리빙-도자,LD06,도자 컵받침 세트,2,31000,62000,대구,배송완료
PB-260620-0004,2026-06-20,19:03,자사몰,리빙-문구,LP07,아트 마그넷,4,8000,32000,서울,배송완료
SG-260620-0052,2026-06-20,19:08,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,대구,반품완료
SG-260620-0011,2026-06-20,19:13,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,광주,배송완료
SG-260620-0025,2026-06-20,19:14,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
SG-260620-0049,2026-06-20,19:14,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
PB-260620-0010,2026-06-20,19:22,자사몰,리빙-문구,LP02,아트 포스터 (소),2,28000,56000,대전,배송완료
PB-260620-0010,2026-06-20,19:22,자사몰,리빙-문구,LP06,책갈피 세트,1,12000,12000,대전,배송완료
SG-260620-0050,2026-06-20,19:32,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
SG-260620-0007,2026-06-20,19:34,신세계몰,리빙-텍스타일,LT05,린넨 앞치마,1,56800,56800,경기,배송중
SG-260620-0035,2026-06-20,19:41,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,경기,배송완료
SG-260620-0015,2026-06-20,19:44,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,대전,배송중
DP-260620-0015,2026-06-20,19:46,오프라인-백화점,리빙-도자,LD06,도자 컵받침 세트,1,34000,34000,대전,배송완료
SG-260620-0039,2026-06-20,19:46,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260620-0013,2026-06-20,19:51,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,서울,배송완료
DP-260620-0013,2026-06-20,19:54,오프라인-백화점,리빙-문구,LP01,한지 엽서,1,7000,7000,경남,배송완료
DP-260620-0013,2026-06-20,19:54,오프라인-백화점,리빙-도자,LD03,도자 화병,1,152000,152000,경남,배송완료
DP-260620-0013,2026-06-20,19:54,오프라인-백화점,리빙-문구,LP03,아트 노트,1,16000,16000,경남,배송완료
SG-260620-0002,2026-06-20,19:59,신세계몰,리빙-도자,LD06,도자 컵받침 세트,3,31400,94200,경기,배송완료
DP-260620-0014,2026-06-20,20:02,오프라인-백화점,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,490000,490000,서울,배송완료
SG-260620-0022,2026-06-20,20:06,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,광주,배송완료
SG-260620-0017,2026-06-20,20:16,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
SG-260620-0053,2026-06-20,20:18,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
DR-260620-0010,2026-06-20,20:23,오프라인-직영,리빙-텍스타일,LT04,코튼 에코백,3,38000,114000,서울,배송완료
PB-260620-0023,2026-06-20,20:24,자사몰,리빙-텍스타일,LT04,코튼 에코백,1,38000,38000,인천,배송완료
SG-260620-0056,2026-06-20,20:24,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,대구,배송완료
SG-260620-0042,2026-06-20,20:30,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,울산,배송완료
SG-260620-0065,2026-06-20,20:31,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,경남,배송완료
DP-260620-0003,2026-06-20,20:40,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,1,295000,295000,기타,배송완료
DR-260620-0005,2026-06-20,20:46,오프라인-직영,리빙-글라스,LG01,세라믹 버블글라스,2,93000,186000,울산,배송완료
DR-260620-0005,2026-06-20,20:46,오프라인-직영,리빙-문구,LP06,책갈피 세트,1,12000,12000,울산,배송완료
SG-260620-0059,2026-06-20,20:55,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,기타,배송완료
DR-260620-0008,2026-06-20,20:57,오프라인-직영,리빙-문구,LP06,책갈피 세트,4,12000,48000,서울,배송완료
DP-260620-0010,2026-06-20,21:00,오프라인-백화점,리빙-텍스타일,LT05,린넨 앞치마,1,61000,61000,기타,배송완료
SG-260620-0063,2026-06-20,21:26,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,대구,배송완료
SG-260620-0014,2026-06-20,21:34,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
DR-260620-0013,2026-06-20,21:44,오프라인-직영,리빙-문구,LP04,마스킹테이프,1,9000,9000,울산,배송완료
MS-260620-0001,2026-06-20,21:51,무신사,리빙-텍스타일,LT01,Work1969 실크 스카프,2,417100,834200,서울,배송완료
MS-260620-0004,2026-06-20,21:54,무신사,리빙-도자,LD02,산딸기 머그,1,86300,86300,대구,배송완료
PB-260620-0020,2026-06-20,22:04,자사몰,리빙-공예,LC03,황동 트레이,1,175000,175000,경기,교환완료
SG-260620-0040,2026-06-20,22:04,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,인천,배송완료
SG-260620-0040,2026-06-20,22:04,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,인천,배송완료
SG-260620-0008,2026-06-20,22:12,신세계몰,리빙-도자,LD01,산딸기 티웨어 세트,1,362600,362600,경기,배송완료
DR-260620-0002,2026-06-20,22:36,오프라인-직영,리빙-공예,LC04,옻칠 함,1,240000,240000,서울,배송완료
DP-260620-0001,2026-06-20,23:34,오프라인-백화점,리빙-문구,LP02,아트 포스터 (소),1,30000,30000,대전,배송완료
PB-260620-0021,2026-06-20,23:40,자사몰,리빙-문구,LP03,아트 노트,1,15000,15000,기타,교환완료
PB-260620-0022,2026-06-20,23:49,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,서울,배송완료
SG-260621-0032,2026-06-21,02:07,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0038,2026-06-21,06:27,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송완료
SG-260621-0057,2026-06-21,06:45,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경남,배송완료
DP-260621-0004,2026-06-21,07:04,오프라인-백화점,아트에디션,AE08,김환기 〈점화〉 한정 에디션,1,3400000,3400000,인천,배송완료
DR-260621-0004,2026-06-21,07:20,오프라인-직영,리빙-글라스,LG03,버블 텀블러,1,68000,68000,기타,반품완료
PB-260621-0004,2026-06-21,07:24,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,경기,배송완료
SG-260621-0027,2026-06-21,07:24,신세계몰,리빙-도자,LD05,백자 다기 세트,4,219500,878000,부산,배송완료
MS-260621-0003,2026-06-21,07:29,무신사,리빙-문구,LP01,한지 엽서,1,6800,6800,광주,배송완료
MS-260621-0003,2026-06-21,07:29,무신사,리빙-문구,LP03,아트 노트,4,14600,58400,광주,배송완료
MS-260621-0003,2026-06-21,07:29,무신사,리빙-글라스,LG01,세라믹 버블글라스,1,90200,90200,광주,배송완료
DR-260621-0002,2026-06-21,07:31,오프라인-직영,리빙-텍스타일,LT03,린넨 테이블러너,1,72000,72000,기타,배송완료
SG-260621-0012,2026-06-21,07:52,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
PB-260621-0003,2026-06-21,07:59,자사몰,리빙-문구,LP07,아트 마그넷,1,8000,8000,광주,배송완료
PB-260621-0003,2026-06-21,07:59,자사몰,리빙-문구,LP02,아트 포스터 (소),2,28000,56000,광주,배송완료
PB-260621-0018,2026-06-21,08:04,자사몰,리빙-도자,LD05,백자 다기 세트,1,280000,280000,기타,배송완료
PB-260621-0014,2026-06-21,08:10,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,인천,배송완료
SG-260621-0071,2026-06-21,08:14,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,기타,반품완료
SG-260621-0056,2026-06-21,08:34,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,기타,배송완료
SG-260621-0040,2026-06-21,08:37,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,기타,배송완료
SG-260621-0011,2026-06-21,08:51,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0015,2026-06-21,08:54,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0054,2026-06-21,09:03,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,인천,배송완료
MS-260621-0013,2026-06-21,09:11,무신사,리빙-문구,LP01,한지 엽서,1,6800,6800,기타,반품완료
SG-260621-0046,2026-06-21,09:26,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,경기,배송완료
SG-260621-0066,2026-06-21,09:29,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,기타,배송완료
SG-260621-0052,2026-06-21,09:33,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,대구,반품완료
SG-260621-0052,2026-06-21,09:33,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,대구,반품완료
DR-260621-0005,2026-06-21,09:41,오프라인-직영,리빙-글라스,LG04,버블 보울,1,85000,85000,기타,배송완료
SG-260621-0064,2026-06-21,09:56,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
SG-260621-0064,2026-06-21,09:56,신세계몰,리빙-도자,LD04,도자 접시 세트,4,129400,517600,경기,배송완료
SG-260621-0016,2026-06-21,10:07,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0016,2026-06-21,10:07,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
MS-260621-0004,2026-06-21,10:23,무신사,리빙-텍스타일,LT01,Work1969 실크 스카프,2,417100,834200,인천,배송완료
SG-260621-0019,2026-06-21,10:23,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
SG-260621-0019,2026-06-21,10:23,신세계몰,리빙-도자,LD03,도자 화병,4,113700,454800,경기,배송완료
PB-260621-0023,2026-06-21,10:27,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,경남,교환완료
PB-260621-0015,2026-06-21,10:31,자사몰,리빙-문구,LP04,마스킹테이프,5,9000,45000,부산,배송완료
PB-260621-0015,2026-06-21,10:31,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,부산,배송완료
PB-260621-0015,2026-06-21,10:31,자사몰,리빙-문구,LP03,아트 노트,5,15000,75000,부산,배송완료
SG-260621-0050,2026-06-21,10:45,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,경기,배송완료
SG-260621-0053,2026-06-21,10:45,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,경기,배송완료
DP-260621-0001,2026-06-21,10:54,오프라인-백화점,리빙-문구,LP06,책갈피 세트,1,13000,13000,서울,배송완료
SG-260621-0008,2026-06-21,11:01,신세계몰,리빙-텍스타일,LT05,린넨 앞치마,1,56800,56800,서울,교환완료
SG-260621-0048,2026-06-21,11:01,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,인천,교환완료
SG-260621-0048,2026-06-21,11:01,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,인천,교환완료
SG-260621-0039,2026-06-21,11:02,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,대전,배송완료
SG-260621-0060,2026-06-21,11:04,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
SG-260621-0060,2026-06-21,11:04,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,경기,배송완료
SG-260621-0065,2026-06-21,11:05,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,기타,배송완료
SG-260621-0063,2026-06-21,11:07,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송완료
SG-260621-0051,2026-06-21,11:12,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,인천,배송완료
MS-260621-0012,2026-06-21,11:37,무신사,리빙-글라스,LG02,버블 와인버킷,2,213400,426800,부산,교환완료
SG-260621-0022,2026-06-21,11:44,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0022,2026-06-21,11:44,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
SG-260621-0076,2026-06-21,11:52,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,기타,배송완료
PB-260621-0012,2026-06-21,12:02,자사몰,리빙-공예,LC03,황동 트레이,1,175000,175000,기타,배송완료
SG-260621-0037,2026-06-21,12:42,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
SG-260621-0030,2026-06-21,12:53,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송중
SG-260621-0036,2026-06-21,12:57,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,경기,배송완료
PB-260621-0010,2026-06-21,13:05,자사몰,리빙-문구,LP06,책갈피 세트,1,12000,12000,경기,배송중
SG-260621-0014,2026-06-21,13:06,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,울산,배송완료
SG-260621-0014,2026-06-21,13:06,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,울산,배송완료
MS-260621-0001,2026-06-21,13:15,무신사,리빙-문구,LP02,아트 포스터 (소),4,27200,108800,서울,배송완료
MS-260621-0007,2026-06-21,13:20,무신사,리빙-문구,LP01,한지 엽서,4,6800,27200,경기,교환완료
SG-260621-0068,2026-06-21,13:22,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,기타,배송완료
SG-260621-0023,2026-06-21,13:32,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,서울,배송완료
SG-260621-0023,2026-06-21,13:32,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,서울,배송완료
SG-260621-0069,2026-06-21,13:32,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
SG-260621-0010,2026-06-21,13:38,신세계몰,리빙-도자,LD04,도자 접시 세트,3,129400,388200,인천,배송완료
SG-260621-0042,2026-06-21,13:45,신세계몰,리빙-도자,LD05,백자 다기 세트,4,219500,878000,서울,배송완료
SG-260621-0042,2026-06-21,13:45,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,서울,배송완료
DP-260621-0003,2026-06-21,13:57,오프라인-백화점,리빙-도자,LD02,산딸기 머그,1,94000,94000,광주,배송완료
PB-260621-0002,2026-06-21,14:04,자사몰,리빙-도자,LD01,산딸기 티웨어 세트,2,370000,740000,서울,반품완료
PB-260621-0002,2026-06-21,14:04,자사몰,리빙-도자,LD02,산딸기 머그,3,89000,267000,서울,반품완료
PB-260621-0017,2026-06-21,14:18,자사몰,리빙-텍스타일,LT01,Work1969 실크 스카프,2,430000,860000,서울,배송완료
SG-260621-0001,2026-06-21,14:20,신세계몰,리빙-도자,LD05,백자 다기 세트,3,219500,658500,인천,배송완료
SG-260621-0020,2026-06-21,14:25,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,교환완료
SG-260621-0059,2026-06-21,14:37,신세계몰,리빙-도자,LD03,도자 화병,3,113700,341100,경기,배송완료
SG-260621-0047,2026-06-21,14:47,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,기타,배송완료
SG-260621-0013,2026-06-21,14:51,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송중
PB-260621-0019,2026-06-21,14:54,자사몰,리빙-도자,LD04,도자 접시 세트,2,165000,330000,서울,배송완료
SG-260621-0003,2026-06-21,15:05,신세계몰,리빙-도자,LD02,산딸기 머그,1,87200,87200,경기,배송완료
SG-260621-0025,2026-06-21,15:17,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,경기,배송완료
SG-260621-0055,2026-06-21,15:17,신세계몰,리빙-도자,LD05,백자 다기 세트,2,219500,439000,서울,배송완료
SG-260621-0055,2026-06-21,15:17,신세계몰,리빙-도자,LD03,도자 화병,2,113700,227400,서울,배송완료
SG-260621-0041,2026-06-21,15:18,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,대전,배송완료
DR-260621-0001,2026-06-21,16:20,오프라인-직영,리빙-문구,LP05,아트 엽서세트,2,18000,36000,경기,배송완료
SG-260621-0024,2026-06-21,16:26,신세계몰,리빙-도자,LD03,도자 화병,4,113700,454800,서울,배송완료
DP-260621-0002,2026-06-21,16:27,오프라인-백화점,리빙-도자,LD06,도자 컵받침 세트,3,34000,102000,경기,배송완료
DP-260621-0002,2026-06-21,16:27,오프라인-백화점,리빙-도자,LD02,산딸기 머그,2,94000,188000,경기,배송완료
PB-260621-0005,2026-06-21,16:40,자사몰,리빙-텍스타일,LT04,코튼 에코백,1,38000,38000,서울,배송완료
PB-260621-0021,2026-06-21,16:52,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,대구,배송완료
PB-260621-0022,2026-06-21,17:13,자사몰,리빙-공예,LC02,유기 반상기 세트,2,520000,1040000,서울,배송완료
DP-260621-0005,2026-06-21,17:14,오프라인-백화점,리빙-글라스,LG04,버블 보울,1,89000,89000,기타,배송완료
PB-260621-0016,2026-06-21,17:23,자사몰,리빙-텍스타일,LT01,Work1969 실크 스카프,2,430000,860000,서울,배송완료
PB-260621-0016,2026-06-21,17:23,자사몰,리빙-문구,LP03,아트 노트,3,15000,45000,서울,배송완료
PB-260621-0008,2026-06-21,17:45,자사몰,리빙-문구,LP02,아트 포스터 (소),4,28000,112000,기타,교환완료
PB-260621-0008,2026-06-21,17:45,자사몰,리빙-공예,LC04,옻칠 함,1,240000,240000,기타,교환완료
SG-260621-0017,2026-06-21,17:52,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,부산,배송중
SG-260621-0021,2026-06-21,17:55,신세계몰,리빙-도자,LD04,도자 접시 세트,2,129400,258800,대구,교환완료
